auction_id,item_id,item_name,price,bids,seller_id,buyer_id,timestamp,fetched_at
42046,375,Snowflake '13,23999,3,1953568,1109711,1441723320,1773547131
42042,375,Snowflake '13,22999,3,1400757,1500833,1441720593,1773547131
42039,375,Snowflake '13,26999,5,1900738,1020905,1441718524,1773547131
42038,375,Snowflake '13,29999,4,1900738,1717184,1441718519,1773547131
41521,375,Snowflake '13,50001,6,1843701,1954421,1441714125,1773547131
42035,375,Snowflake '13,29999,4,1921519,1717184,1441713109,1773547131
42024,375,Snowflake '13,25001,5,1914787,1884124,1441701446,1773547131
42023,375,Snowflake '13,25001,6,1914787,1884124,1441701437,1773547131
42022,375,Snowflake '13,21001,6,1914787,1884124,1441701420,1773547131
42019,375,Snowflake '13,20001,4,1903243,1884124,1441693126,1773547131
41996,375,Snowflake '13,25001,5,1917519,1895816,1441662281,1773547131
41995,375,Snowflake '13,20001,4,1917519,1922912,1441662275,1773547131
41485,375,Snowflake '13,19999,5,1940393,1895816,1441661656,1773547131
41484,375,Snowflake '13,19999,3,1940393,1895816,1441661652,1773547131
41988,375,Snowflake '13,19999,3,1953349,1895816,1441658853,1773547131
41985,375,Snowflake '13,19999,4,1926705,1895816,1441658698,1773547131
41970,375,Snowflake '13,19999,3,1871100,1895816,1441649033,1773547131
41969,375,Snowflake '13,19999,4,1869454,1895816,1441648177,1773547131
41839,375,Snowflake '13,30001,8,1902179,695462,1441642511,1773547131
41942,375,Snowflake '13,25001,4,1878832,728050,1441607312,1773547131
41930,375,Snowflake '13,25001,4,1921541,505778,1441596772,1773547131
41929,375,Snowflake '13,100001,6,1921541,728050,1441596763,1773547131
41904,375,Snowflake '13,30001,7,1892421,1119691,1441554322,1773547131
41901,375,Snowflake '13,30001,6,1949149,1119691,1441553732,1773547131
41900,375,Snowflake '13,30001,6,1949149,1119691,1441553727,1773547131
41899,375,Snowflake '13,50001,7,1949149,1952800,1441553722,1773547131
41892,375,Snowflake '13,4001,4,1869454,1895816,1441542496,1773547131
41875,375,Snowflake '13,20001,2,795657,48059,1441519120,1773547131
41867,375,Snowflake '13,11299,5,1761635,48059,1441505142,1773547131
41798,375,Snowflake '13,13999,4,1945728,1952800,1441493956,1773547131
41344,375,Snowflake '13,11899,5,1876968,1908720,1441489577,1773547131
41041,375,Snowflake '13,25001,11,1915013,1908720,1441488548,1773547131
41856,375,Snowflake '13,13999,4,1904594,1953843,1441486789,1773547131
41790,375,Snowflake '13,14999,4,1869119,1024778,1441484666,1773547131
41850,375,Snowflake '13,35352,5,1869454,1024778,1441482634,1773547131
41340,375,Snowflake '13,50001,5,1836309,1922531,1441482625,1773547131
41848,375,Snowflake '13,10001,4,1938506,208950,1441480237,1773547131
41847,375,Snowflake '13,14999,4,1938506,1024778,1441480234,1773547131
41846,375,Snowflake '13,14999,5,1938506,1024778,1441480229,1773547131
41832,375,Snowflake '13,12001,7,1490878,1119691,1441455921,1773547131
41823,375,Snowflake '13,2001,4,1921519,1915184,1441439824,1773547131
41820,375,Snowflake '13,9991,4,1914787,1953284,1441435077,1773547131
41819,375,Snowflake '13,10001,5,1914787,1953284,1441435070,1773547131
41818,375,Snowflake '13,9991,4,1914787,1953284,1441435064,1773547131
41815,375,Snowflake '13,15556,6,1903243,1945918,1441430293,1773547131
41814,375,Snowflake '13,15556,6,1903243,1945918,1441430288,1773547131
41813,375,Snowflake '13,15556,6,1903243,1945918,1441430283,1773547131
41793,375,Snowflake '13,9991,3,1900738,1496934,1441406478,1773547131
41791,375,Snowflake '13,22001,5,1935101,1850382,1441405565,1773547131
41785,375,Snowflake '13,16999,4,1869454,1888728,1441387928,1773547131
41783,375,Snowflake '13,15999,4,1931224,1951809,1441386044,1773547131
41781,375,Snowflake '13,15001,4,1906279,1951809,1441385062,1773547131
41777,375,Snowflake '13,10001,7,444455,1948184,1441383155,1773547131
41775,375,Snowflake '13,19999,5,237786,1041787,1441380587,1773547131
41771,375,Snowflake '13,501,6,535690,352574,1441376859,1773547131
40830,375,Snowflake '13,18001,9,1921993,1936044,1441355333,1773547131
41756,375,Snowflake '13,5001,5,1952780,1025436,1441353658,1773547131
41751,375,Snowflake '13,5001,5,1926705,1952780,1441351479,1773547131
41749,375,Snowflake '13,18001,6,1939882,964979,1441350181,1773547131
41748,375,Snowflake '13,20003,7,1939882,1952780,1441350178,1773547131
41747,375,Snowflake '13,20003,10,1939882,1952780,1441350175,1773547131
41746,375,Snowflake '13,10001,5,1940620,1851357,1441349051,1773547131
41745,375,Snowflake '13,15001,7,1940620,1949803,1441349047,1773547131
41744,375,Snowflake '13,15001,8,1940620,1949803,1441348842,1773547131
41743,375,Snowflake '13,10001,6,1878832,1851357,1441347748,1773547131
41739,375,Snowflake '13,10001,5,1929060,1951426,1441345052,1773547131
41738,375,Snowflake '13,22001,5,1929060,1951426,1441345041,1773547131
41729,375,Snowflake '13,10001,3,1883732,1951426,1441329571,1773547131
41723,375,Snowflake '13,10001,3,1879410,1951426,1441324234,1773547131
41716,375,Snowflake '13,101,3,1198758,1454996,1441317868,1773547131
41712,375,Snowflake '13,10001,4,1811562,1454996,1441312871,1773547131
41711,375,Snowflake '13,10001,4,1811562,1454996,1441312863,1773547131
41549,375,Snowflake '13,10001,4,1936396,1454996,1441312812,1773547131
41690,375,Snowflake '13,10001,3,1951146,208950,1441297566,1773547131
41689,375,Snowflake '13,10001,3,1951146,208950,1441297553,1773547131
41687,375,Snowflake '13,10001,3,1866090,208950,1441297442,1773547131
41685,375,Snowflake '13,10001,4,1902179,208950,1441297260,1773547131
41680,375,Snowflake '13,10001,6,1822187,208950,1441293696,1773547131
41669,375,Snowflake '13,15001,6,1869454,1944980,1441283058,1773547131
41659,375,Snowflake '13,15001,8,1892421,1881906,1441273156,1773547131
41658,375,Snowflake '13,15001,10,1892421,1881906,1441273149,1773547131
41657,375,Snowflake '13,15001,13,1892421,1881906,1441273143,1773547131
41656,375,Snowflake '13,2001,6,1906279,795657,1441258574,1773547131
41652,375,Snowflake '13,1001,4,1902179,1850382,1441255984,1773547131
41643,375,Snowflake '13,6001,5,352574,1935101,1441237495,1773547131
41637,375,Snowflake '13,6001,6,1952322,166019,1441237012,1773547131
41636,375,Snowflake '13,10001,5,1952322,166019,1441237004,1773547131
41635,375,Snowflake '13,10201,6,1952322,1946541,1441236997,1773547131
41618,375,Snowflake '13,50001,9,1869454,1571523,1441223190,1773547131
41606,375,Snowflake '13,10501,7,1878567,208950,1441203933,1773547131
41601,375,Snowflake '13,10001,5,1900738,208950,1441199698,1773547131
41600,375,Snowflake '13,10001,4,1900738,208950,1441199690,1773547131
41597,375,Snowflake '13,13001,7,207023,208950,1441197320,1773547131
41595,375,Snowflake '13,19999,8,1938506,1836309,1441193723,1773547131
41594,375,Snowflake '13,20001,8,1938506,1836309,1441193718,1773547131
41593,375,Snowflake '13,19999,9,1938506,1751968,1441193712,1773547131
41584,375,Snowflake '13,21001,5,1899235,1952402,1441177057,1773547131
41582,375,Snowflake '13,20001,3,1914787,1952402,1441175601,1773547131
41581,375,Snowflake '13,20001,4,1914787,1952402,1441175590,1773547131
41580,375,Snowflake '13,10001,5,1914787,1952402,1441175581,1773547131
41570,375,Snowflake '13,12001,4,1904594,1865452,1441164249,1773547131
41565,375,Snowflake '13,10001,4,1942894,208950,1441162997,1773547131
41562,375,Snowflake '13,14000,3,1921519,123265,1441160717,1773547131
41558,375,Snowflake '13,15001,4,1931224,1946541,1441158770,1773547131
41551,375,Snowflake '13,31001,6,1900738,1407387,1441146969,1773547131
41042,375,Snowflake '13,52201,9,1922180,1407387,1441143308,1773547131
41540,375,Snowflake '13,20001,5,1903243,1953088,1441129611,1773547131
41539,375,Snowflake '13,20001,6,1903243,1953088,1441129604,1773547131
41538,375,Snowflake '13,20001,5,1903243,1953088,1441129598,1773547131
41533,375,Snowflake '13,19999,4,1933245,123265,1441112753,1773547131
41530,375,Snowflake '13,20001,4,1761635,123265,1441111690,1773547131
41529,375,Snowflake '13,20001,5,1761635,123265,1441111682,1773547131
41528,375,Snowflake '13,30001,6,1761635,123265,1441111672,1773547131
41522,375,Snowflake '13,35001,7,1869454,123265,1441109766,1773547131
41508,375,Snowflake '13,19999,5,1878832,1952402,1441086119,1773547131
41503,375,Snowflake '13,18999,4,1906279,1937600,1441081169,1773547131
41502,375,Snowflake '13,18999,4,1281130,1937600,1441080892,1773547131
41491,375,Snowflake '13,20001,5,1367358,952386,1441063866,1773547131
41336,375,Snowflake '13,18999,4,1850731,1552972,1441048155,1773547131
41475,375,Snowflake '13,19001,4,1700033,1740734,1441046425,1773547131
41473,375,Snowflake '13,19001,5,1700033,1740734,1441046356,1773547131
41463,375,Snowflake '13,18001,4,1926317,206872,1441038479,1773547131
41462,375,Snowflake '13,18999,4,1926317,1914787,1441038473,1773547131
41460,375,Snowflake '13,18999,4,1476441,1866090,1441037650,1773547131
41382,375,Snowflake '13,200001,7,1869119,318129,1441030783,1773547131
41437,375,Snowflake '13,110001,7,1869454,1381155,1441021793,1773547131
41424,375,Snowflake '13,19999,4,1939882,1889259,1441003944,1773547131
41423,375,Snowflake '13,10001,4,1939882,206872,1441003941,1773547131
41422,375,Snowflake '13,19999,4,1939882,1675373,1441003937,1773547131
41411,375,Snowflake '13,150001,9,1941005,1952642,1440993913,1773547131
41393,375,Snowflake '13,45001,5,1869454,1374385,1440963315,1773547131
41385,375,Snowflake '13,21606,3,352574,1889259,1440950278,1773547131
41384,375,Snowflake '13,19999,4,352574,1889259,1440950271,1773547131
41383,375,Snowflake '13,22001,5,352574,1889259,1440950265,1773547131
41378,375,Snowflake '13,20001,6,1900738,1620083,1440940309,1773547131
41377,375,Snowflake '13,20001,6,1900738,1620083,1440940302,1773547131
40829,375,Snowflake '13,90001,8,1921993,1811562,1440923317,1773547131
41372,375,Snowflake '13,9991,5,1914787,1868765,1440915402,1773547131
41371,375,Snowflake '13,10001,5,1914787,1868765,1440915395,1773547131
41370,375,Snowflake '13,10001,5,1914787,1868765,1440915390,1773547131
41363,375,Snowflake '13,25001,6,1904594,1925916,1440899582,1773547131
41349,375,Snowflake '13,40001,7,1600886,1805486,1440892575,1773547131
41345,375,Snowflake '13,20999,5,1876968,1948536,1440884784,1773547131
41343,375,Snowflake '13,32001,7,1941005,1569338,1440879579,1773547131
41338,375,Snowflake '13,19999,4,1931224,1936396,1440877273,1773547131
41334,375,Snowflake '13,20001,5,1920071,1949873,1440874191,1773547131
41329,375,Snowflake '13,20501,6,1600886,1873796,1440869318,1773547131
40870,375,Snowflake '13,20001,8,1850731,1873796,1440868035,1773547131
41321,375,Snowflake '13,601,3,1938506,206872,1440855203,1773547131
41320,375,Snowflake '13,1001,3,1938506,206872,1440855199,1773547131
41319,375,Snowflake '13,1001,3,1938506,206872,1440855194,1773547131
41309,375,Snowflake '13,19999,3,1869454,273531,1440849233,1773547131
41002,375,Snowflake '13,19999,5,1863227,273531,1440839893,1773547131
41303,375,Snowflake '13,45001,6,1824150,1922531,1440837693,1773547131
41296,375,Snowflake '13,45001,5,1900738,1922531,1440831886,1773547131
40730,375,Snowflake '13,20001,6,1620993,273531,1440819085,1773547131
41294,375,Snowflake '13,501,4,1878832,273531,1440817780,1773547131
41208,375,Snowflake '13,20001,3,1906279,1922943,1440815227,1773547131
41288,375,Snowflake '13,10001,4,1903243,1367358,1440814241,1773547131
41287,375,Snowflake '13,9999,4,1903243,1367358,1440814235,1773547131
41286,375,Snowflake '13,9999,3,1903243,1367358,1440814230,1773547131
41281,375,Snowflake '13,19999,4,1949070,1367358,1440803562,1773547131
41265,375,Snowflake '13,19999,4,1947560,1700033,1440792723,1773547131
41027,375,Snowflake '13,25001,4,1899678,1700033,1440785859,1773547131
39517,375,Snowflake '13,10001,7,1843701,208950,1440783251,1773547131
41119,375,Snowflake '13,25001,4,1868687,1948536,1440780163,1773547131
41251,375,Snowflake '13,75001,7,1926705,1811562,1440778816,1773547131
41250,375,Snowflake '13,90001,10,1926705,1811562,1440778809,1773547131
41241,375,Snowflake '13,16201,4,1882094,1700033,1440772739,1773547131
41240,375,Snowflake '13,25001,4,1882094,1784276,1440772733,1773547131
41226,375,Snowflake '13,12346,3,1869454,208950,1440759538,1773547131
40671,375,Snowflake '13,12346,5,1878866,208950,1440751244,1773547131
40670,375,Snowflake '13,7001,6,1878866,1873490,1440751223,1773547131
41223,375,Snowflake '13,19999,2,1939882,1922943,1440743563,1773547131
41222,375,Snowflake '13,17999,2,1939882,1922943,1440743559,1773547131
41221,375,Snowflake '13,17999,2,1939882,1922943,1440743556,1773547131
41213,375,Snowflake '13,50001,4,1945710,1717276,1440735646,1773547131
41196,375,Snowflake '13,20001,3,1941005,864323,1440714091,1773547131
41195,375,Snowflake '13,20001,3,1941005,864323,1440714080,1773547131
41187,375,Snowflake '13,10001,4,1869454,208950,1440703439,1773547131
41182,375,Snowflake '13,10001,4,1931805,208950,1440691457,1773547131
41181,375,Snowflake '13,10000,5,1931805,352574,1440691448,1773547131
41178,375,Snowflake '13,1001,3,1869119,208950,1440682987,1773547131
41172,375,Snowflake '13,10000,5,1900738,1947700,1440679943,1773547131
41171,375,Snowflake '13,10000,5,1900738,1947700,1440679929,1773547131
40614,375,Snowflake '13,17101,5,1926684,1359418,1440674903,1773547131
40613,375,Snowflake '13,12346,5,1926684,1359418,1440674898,1773547131
40612,375,Snowflake '13,15101,5,1926684,1359418,1440674887,1773547131
41157,375,Snowflake '13,1001,4,861395,206872,1440656764,1773547131
41156,375,Snowflake '13,1001,4,1914787,206872,1440655917,1773547131
41155,375,Snowflake '13,7001,5,1914787,206872,1440655910,1773547131
41154,375,Snowflake '13,17170,8,1914787,1359418,1440655904,1773547131
41075,375,Snowflake '13,1021,5,473023,206872,1440649796,1773547131
41074,375,Snowflake '13,1021,5,473023,206872,1440649792,1773547131
41073,375,Snowflake '13,5001,6,473023,206872,1440649787,1773547131
41137,375,Snowflake '13,9001,4,1904594,1947700,1440632300,1773547131
41136,375,Snowflake '13,9001,4,1904594,1947700,1440632295,1773547131
41135,375,Snowflake '13,10001,4,1904594,1600886,1440632290,1773547131
41131,375,Snowflake '13,15001,6,1942666,744062,1440625446,1773547131
41035,375,Snowflake '13,10001,5,1771266,1940857,1440619943,1773547131
41123,375,Snowflake '13,9001,7,1941005,1940393,1440617124,1773547131
41120,375,Snowflake '13,10001,6,1850731,1088323,1440612552,1773547131
40869,375,Snowflake '13,9991,6,1850731,1940857,1440608827,1773547131
41116,375,Snowflake '13,101,3,1912669,1947700,1440606096,1773547131
41113,375,Snowflake '13,501,4,1945747,1951745,1440605966,1773547131
41112,375,Snowflake '13,601,5,1945747,1810478,1440605945,1773547131
41111,375,Snowflake '13,1001,5,1945747,425250,1440605905,1773547131
41102,375,Snowflake '13,10001,7,1949803,516605,1440594859,1773547131
41098,375,Snowflake '13,5001,4,1869454,425250,1440588096,1773547131
41086,375,Snowflake '13,14999,5,1900738,1945710,1440572401,1773547131
41082,375,Snowflake '13,10001,4,1938506,206872,1440567538,1773547131
41081,375,Snowflake '13,14999,6,1938506,1949070,1440567534,1773547131
41080,375,Snowflake '13,14999,6,1938506,1949070,1440567528,1773547131
41069,375,Snowflake '13,9991,5,1906279,206872,1440560775,1773547131
41068,375,Snowflake '13,9991,5,1942894,206872,1440560293,1773547131
41067,375,Snowflake '13,9991,4,1942894,206872,1440560287,1773547131
41066,375,Snowflake '13,9991,4,1942894,206872,1440560280,1773547131
41062,375,Snowflake '13,14999,7,1434964,293190,1440556689,1773547131
41061,375,Snowflake '13,14999,7,1434964,293190,1440556683,1773547131
41060,375,Snowflake '13,14999,7,1434964,293190,1440556677,1773547131
41057,375,Snowflake '13,25001,8,1878832,293190,1440553485,1773547131
41048,375,Snowflake '13,24999,6,1927461,1949070,1440548998,1773547131
41047,375,Snowflake '13,24999,7,1927461,1949070,1440548993,1773547131
41046,375,Snowflake '13,26001,8,1927461,1875058,1440548986,1773547131
41033,375,Snowflake '13,50001,4,1949070,1920071,1440531435,1773547131
41028,375,Snowflake '13,30001,6,1931224,1922531,1440529555,1773547131
41023,375,Snowflake '13,15999,6,1909709,1952105,1440517474,1773547131
40765,375,Snowflake '13,50001,6,1922235,1889385,1440503601,1773547131
40764,375,Snowflake '13,50001,6,1922235,1889385,1440503590,1773547131
41003,375,Snowflake '13,10001,3,1869454,964979,1440497999,1773547131
41000,375,Snowflake '13,10001,4,1899531,964979,1440493772,1773547131
40999,375,Snowflake '13,10001,4,1899531,964979,1440493766,1773547131
40998,375,Snowflake '13,10001,4,1899531,964979,1440493758,1773547131
40991,375,Snowflake '13,11001,5,1915580,1945710,1440485348,1773547131
40989,375,Snowflake '13,10001,4,1906767,1231929,1440480294,1773547131
40988,375,Snowflake '13,10001,5,1906767,1231929,1440480290,1773547131
40987,375,Snowflake '13,20001,7,1906767,1231929,1440480287,1773547131
40981,375,Snowflake '13,10001,6,1883748,1945710,1440473484,1773547131
40980,375,Snowflake '13,10001,7,1920068,1945710,1440468753,1773547131
40976,375,Snowflake '13,20001,5,1906703,1922531,1440460305,1773547131
40975,375,Snowflake '13,2,2,1931224,1813492,1440459596,1773547131
40974,375,Snowflake '13,21,3,1281130,1948879,1440459412,1773547131
40973,375,Snowflake '13,10001,4,1281130,1948879,1440459396,1773547131
40972,375,Snowflake '13,10001,6,1281130,1948879,1440459392,1773547131
40966,375,Snowflake '13,10001,6,1903243,744062,1440457267,1773547131
40965,375,Snowflake '13,15001,7,1903243,744062,1440457261,1773547131
40964,375,Snowflake '13,15001,6,1903243,744062,1440457252,1773547131
40960,375,Snowflake '13,20000,10,46983,1945975,1440449796,1773547131
40651,375,Snowflake '13,12001,9,1902025,1949243,1440449138,1773547131
40956,375,Snowflake '13,9991,4,1869454,964979,1440442029,1773547131
40952,375,Snowflake '13,4441,4,1941005,964979,1440435000,1773547131
40951,375,Snowflake '13,5799,3,1941005,964979,1440434994,1773547131
40950,375,Snowflake '13,10001,4,1869494,964979,1440433420,1773547131
40949,375,Snowflake '13,16000,4,1869494,964979,1440433411,1773547131
40849,375,Snowflake '13,7965,5,1919101,352574,1440422773,1773547131
40942,375,Snowflake '13,10001,3,1900738,1914184,1440420145,1773547131
40941,375,Snowflake '13,10001,4,1900738,1914184,1440420141,1773547131
40936,375,Snowflake '13,331,3,1869119,1914184,1440413859,1773547131
40922,375,Snowflake '13,2001,4,1873466,1906536,1440395862,1773547131
40921,375,Snowflake '13,1001,3,1873466,1906536,1440395853,1773547131
40920,375,Snowflake '13,1112,4,1873466,1892421,1440395842,1773547131
40919,375,Snowflake '13,100001,5,1923014,861395,1440395118,1773547131
40910,375,Snowflake '13,200001,8,1950558,1916481,1440387629,1773547131
40905,375,Snowflake '13,10001,4,1946872,1762858,1440382034,1773547131
40808,375,Snowflake '13,9991,3,1906279,1899235,1440380030,1773547131
40897,375,Snowflake '13,1181,5,1948288,1915184,1440372601,1773547131
40896,375,Snowflake '13,5,5,1948288,1915184,1440372596,1773547131
40893,375,Snowflake '13,20001,7,1904594,1850382,1440371822,1773547131
40706,375,Snowflake '13,10001,13,1906101,1942666,1440365989,1773547131
40334,375,Snowflake '13,3691,8,1921993,352574,1440364490,1773547131
40329,375,Snowflake '13,9001,6,1836309,352574,1440363178,1773547131
40874,375,Snowflake '13,10001,10,1941005,1892421,1440357380,1773547131
40872,375,Snowflake '13,3445,14,1944784,1634035,1440352782,1773547131
40868,375,Snowflake '13,15001,7,1850731,1869494,1440349509,1773547131
40865,375,Snowflake '13,5200,4,1496934,1754817,1440346554,1773547131
40864,375,Snowflake '13,22501,5,1496934,1754817,1440346549,1773547131
40694,375,Snowflake '13,5001,8,1936396,1949070,1440343436,1773547131
40861,375,Snowflake '13,10001,5,516605,1687312,1440340927,1773547131
40860,375,Snowflake '13,9001,5,1237073,1754817,1440340107,1773547131
40859,375,Snowflake '13,4568,5,1237073,1754817,1440339988,1773547131
40845,375,Snowflake '13,1001,4,1939882,1169558,1440334804,1773547131
40844,375,Snowflake '13,1001,4,1939882,1169558,1440334800,1773547131
40843,375,Snowflake '13,1002,5,1939882,1636424,1440334797,1773547131
40841,375,Snowflake '13,11,3,1921519,1658163,1440331781,1773547131
40837,375,Snowflake '13,8001,3,1912669,206872,1440331604,1773547131
40828,375,Snowflake '13,40001,6,1869454,1169558,1440317878,1773547131
40823,375,Snowflake '13,100001,8,1900738,505692,1440311329,1773547131
40819,375,Snowflake '13,60001,10,1643459,1948879,1440306108,1773547131
40815,375,Snowflake '13,149999,3,1942894,476786,1440300760,1773547131
40812,375,Snowflake '13,149999,3,1938506,476786,1440295993,1773547131
40811,375,Snowflake '13,149999,3,1938506,476786,1440295990,1773547131
40810,375,Snowflake '13,149999,3,1938506,476786,1440295986,1773547131
40806,375,Snowflake '13,150001,6,1878832,1922180,1440292150,1773547131
40802,375,Snowflake '13,149999,3,1927461,476786,1440289169,1773547131
40801,375,Snowflake '13,150001,4,1927461,1850382,1440289163,1773547131
40796,375,Snowflake '13,160001,6,1761635,1922180,1440277729,1773547131
40263,375,Snowflake '13,150001,9,1915013,1931805,1440269424,1773547131
40262,375,Snowflake '13,150999,7,1915013,1931805,1440269418,1773547131
40261,375,Snowflake '13,150001,8,1915013,1931805,1440269411,1773547131
40778,375,Snowflake '13,38901,5,46983,476786,1440254566,1773547131
40774,375,Snowflake '13,50001,4,1902179,476786,1440254085,1773547131
40770,375,Snowflake '13,10101,4,1882094,476786,1440251268,1773547131
40750,375,Snowflake '13,25001,6,535690,1933984,1440232135,1773547131
40745,375,Snowflake '13,25001,5,1869454,476786,1440228211,1773547131
40729,375,Snowflake '13,60001,4,1920068,476786,1440211539,1773547131
40719,375,Snowflake '13,150001,5,1522782,476786,1440200370,1773547131
40718,375,Snowflake '13,150001,4,1522782,1906703,1440200362,1773547131
40717,375,Snowflake '13,150001,5,1522782,476786,1440200350,1773547131
40716,375,Snowflake '13,20001,4,1883748,476786,1440198533,1773547131
40715,375,Snowflake '13,100001,3,1281130,476786,1440197051,1773547131
40714,375,Snowflake '13,9001,3,1281130,476786,1440197039,1773547131
40708,375,Snowflake '13,150001,4,1931224,1176628,1440195521,1773547131
40705,375,Snowflake '13,147999,3,1869454,476786,1440182429,1773547131
38673,375,Snowflake '13,147999,5,1896181,476786,1440180911,1773547131
40702,375,Snowflake '13,150001,4,1290409,1871851,1440178828,1773547131
40669,375,Snowflake '13,200001,6,1869119,476786,1440141643,1773547131
40662,375,Snowflake '13,147999,3,1931224,476786,1440119405,1773547131
40566,375,Snowflake '13,147999,3,1946521,476786,1440109916,1773547131
40653,375,Snowflake '13,147999,3,46983,476786,1440104659,1773547131
40652,375,Snowflake '13,150001,3,1902025,206872,1440103545,1773547131
40650,375,Snowflake '13,147999,3,1902025,476786,1440103531,1773547131
40649,375,Snowflake '13,150001,4,1944784,1586995,1440102271,1773547131
40647,375,Snowflake '13,147999,3,1904594,476786,1440093304,1773547131
40643,375,Snowflake '13,146999,4,1903243,476786,1440091642,1773547131
40642,375,Snowflake '13,146999,5,1903243,476786,1440091632,1773547131
40641,375,Snowflake '13,150001,6,1903243,1685702,1440091623,1773547131
40105,375,Snowflake '13,150001,6,1898966,1685702,1440088960,1773547131
40621,375,Snowflake '13,10001,5,1400757,476786,1440073387,1773547131
40620,375,Snowflake '13,20001,5,1400757,476786,1440073381,1773547131
40619,375,Snowflake '13,20001,5,1400757,476786,1440073373,1773547131
40609,375,Snowflake '13,20001,5,1939882,1905415,1440067943,1773547131
40608,375,Snowflake '13,50001,6,1939882,1905415,1440067940,1773547131
40605,375,Snowflake '13,10001,3,1899678,1237073,1440062169,1773547131
40598,375,Snowflake '13,15001,5,1869454,535690,1440058517,1773547131
40595,375,Snowflake '13,12001,5,1921519,1237073,1440055023,1773547131
40594,375,Snowflake '13,120001,7,1921519,1949803,1440054910,1773547131
40590,375,Snowflake '13,10001,5,1923014,352574,1440051375,1773547131
40584,375,Snowflake '13,5001,6,1822187,1949220,1440041963,1773547131
40582,375,Snowflake '13,5002,5,1912669,334211,1440040901,1773547131
40577,375,Snowflake '13,5001,4,1878832,1758054,1440030600,1773547131
40568,375,Snowflake '13,5001,3,1944980,1758054,1440025422,1773547131
40481,375,Snowflake '13,49001,6,1906279,1842341,1440017837,1773547131
40551,375,Snowflake '13,50001,8,1931224,1947411,1440007696,1773547131
40410,375,Snowflake '13,10001,5,1909709,206872,1439993843,1773547131
40541,375,Snowflake '13,18001,7,1882094,1907489,1439993064,1773547131
40540,375,Snowflake '13,10001,6,1882094,208950,1439993036,1773547131
40539,375,Snowflake '13,10102,11,1923014,1524070,1439992008,1773547131
40535,375,Snowflake '13,12001,9,1938506,1922235,1439984996,1773547131
40534,375,Snowflake '13,12001,8,1938506,1922235,1439984992,1773547131
40533,375,Snowflake '13,12001,11,1938506,1922235,1439984984,1773547131
40456,375,Snowflake '13,100001,3,1945728,1938327,1439979170,1773547131
40523,375,Snowflake '13,2501,6,1869454,1949070,1439968720,1773547131
40495,375,Snowflake '13,2,2,1882094,1919101,1439937361,1773547131
40491,375,Snowflake '13,5001,3,1936261,208950,1439936528,1773547131
40490,375,Snowflake '13,5001,3,1936261,208950,1439936520,1773547131
40489,375,Snowflake '13,5001,3,1936261,208950,1439936507,1773547131
40335,375,Snowflake '13,5001,5,1921993,208950,1439932502,1773547131
40480,375,Snowflake '13,15001,5,1906279,208950,1439931357,1773547131
40477,375,Snowflake '13,40001,6,206872,1892421,1439926673,1773547131
40463,375,Snowflake '13,40001,8,1944784,1945944,1439914023,1773547131
40462,375,Snowflake '13,40001,7,1944784,1945944,1439914018,1773547131
40461,375,Snowflake '13,40001,7,1869454,1945944,1439913715,1773547131
40386,375,Snowflake '13,21,5,1941201,1941227,1439890795,1773547131
39941,375,Snowflake '13,30001,9,1878866,1883984,1439884477,1773547131
39940,375,Snowflake '13,30001,8,1878866,1883984,1439884452,1773547131
39939,375,Snowflake '13,30001,9,1878866,1883984,1439884437,1773547131
40449,375,Snowflake '13,30001,8,461183,1883984,1439881955,1773547131
40448,375,Snowflake '13,30001,9,461183,1883984,1439881861,1773547131
40432,375,Snowflake '13,11001,7,1899235,1440664,1439854155,1773547131
40425,375,Snowflake '13,30001,5,1869119,1151056,1439849021,1773547131
40422,375,Snowflake '13,470001,9,46983,611620,1439844849,1773547131
39902,375,Snowflake '13,1001,4,1914848,352574,1439835095,1773547131
40414,375,Snowflake '13,10001,4,1903243,448029,1439831485,1773547131
40413,375,Snowflake '13,40001,5,1903243,448029,1439831479,1773547131
40412,375,Snowflake '13,10001,5,1903243,448029,1439831473,1773547131
40408,375,Snowflake '13,2501,3,1914682,352574,1439817076,1773547131
40407,375,Snowflake '13,2501,3,1914682,352574,1439817069,1773547131
40406,375,Snowflake '13,2501,3,1915184,352574,1439815615,1773547131
40405,375,Snowflake '13,5001,3,1915184,352574,1439815607,1773547131
40404,375,Snowflake '13,10001,4,1915184,1908403,1439815598,1773547131
40382,375,Snowflake '13,50001,5,1707774,5918,1439800505,1773547131
40376,375,Snowflake '13,50001,3,1869454,5918,1439791167,1773547131
40375,375,Snowflake '13,50001,4,1915023,1914682,1439790524,1773547131
40374,375,Snowflake '13,50001,5,1915023,1914682,1439790518,1773547131
39849,375,Snowflake '13,9991,5,1933516,1944077,1439782843,1773547131
40359,375,Snowflake '13,12001,5,1931224,1440664,1439772550,1773547131
40349,375,Snowflake '13,1501,3,1904594,1871100,1439764061,1773547131
40348,375,Snowflake '13,7001,5,1904594,1946521,1439764049,1773547131
40344,375,Snowflake '13,5001,3,1818809,1892421,1439760955,1773547131
40333,375,Snowflake '13,10001,6,1878832,1808459,1439759540,1773547131
40319,375,Snowflake '13,9991,3,1914787,1904146,1439746662,1773547131
40318,375,Snowflake '13,9991,3,1914787,1904146,1439746631,1773547131
